150.0,166.0
9.0,1174.0
88.0,131.0
80.0,172.0
51.0,131.0
38.0,89.0
31.0,62.0
3.0,1453.0
24.0,45.0
19.0,-200.0
1.0,1818.0
8.0,16.0
16.0,34.0
29.0,98.0
8.0,1136.0
87.0,129.0
77.0,112.0
43.0,95.0
61.0,104.0
63.0,146.0
164.0,207.0
79.0,184.0
95.0,193.0
150.0,243.0
307.0,281.0
461.0,383.0
401.0,351.0
197.0,240.0
61.0,94.0
2.0,1565.0
55.0,122.0
53.0,133.0
40.0,82.0
21.0,-200.0
1.0,1893.0
7.0,30.0
17.0,56.0
33.0,109.0
202.0,307.0
22.0,767.0
208.0,187.0
166.0,216.0
114.0,143.0
140.0,160.0
169.0,163.0
185.0,190.0
165.0,178.0
133.0,150.0
233.0,206.0
242.0,202.0
488.0,340.0
333.0,274.0
215.0,253.0
367.0,300.0
122.0,193.0
67.0,139.0
43.0,83.0
46.0,-200.0
6.0,1132.0
2.0,1420.0
27.0,53.0
47.0,139.0
132.0,256.0
239.0,295.0
160.0,250.0
283.0,296.0
210.0,239.0
154.0,153.0
8.0,1088.0
9.0,1049.0
111.0,138.0
97.0,148.0
191.0,227.0
258.0,277.0
284.0,279.0
269.0,283.0
180.0,214.0
116.0,172.0
93.0,190.0
131.0,174.0
92.0,128.0
132.0,-200.0
5.0,1130.0
32.0,53.0
2.0,1395.0
27.0,74.0
36.0,101.0
57.0,118.0
129.0,144.0
148.0,176.0
145.0,161.0
7.0,1084.0
84.0,103.0
99.0,112.0
11.0,974.0
156.0,180.0
122.0,160.0
262.0,261.0
341.0,325.0
214.0,217.0
100.0,146.0
79.0,152.0
66.0,104.0
73.0,106.0
66.0,108.0
44.0,-200.0
4.0,1150.0
3.0,1156.0
51.0,138.0
107.0,228.0
336.0,360.0
618.0,478.0
438.0,394.0
334.0,319.0
221.0,201.0
207.0,171.0
191.0,159.0
185.0,153.0
141.0,143.0
214.0,156.0
471.0,314.0
39.0,542.0
538.0,320.0
319.0,256.0
224.0,193.0
67.0,89.0
155.0,127.0
49.0,79.0
29.0,43.0
25.0,-200.0
2.0,1316.0
17.0,38.0
27.0,82.0
50.0,99.0
218.0,263.0
285.0,229.0
437.0,396.0
327.0,314.0
283.0,217.0
22.0,724.0
318.0,263.0
228.0,180.0
201.0,184.0
199.0,190.0
237.0,184.0
261.0,181.0
230.0,166.0
349.0,317.0
183.0,184.0
88.0,130.0
85.0,132.0
47.0,95.0
34.0,70.0
26.0,-200.0
1.0,1396.0
11.0,28.0
18.0,46.0
84.0,160.0
260.0,320.0
534.0,377.0
368.0,280.0
200.0,221.0
145.0,210.0
188.0,204.0
152.0,161.0
10.0,1013.0
193.0,186.0
134.0,147.0
27.0,793.0
577.0,411.0
